text,label,class_name,url
"Москвичам назвали необходимую для оформления ипотеки зарплату. Для того, чтобы купить однокомнатную квартиру в ипотеку, москвичу требуется зарплата от 378,5 тысячи рублей. Такую сумму«Газете.Ru»назвали в компании PIONEER. По статистике компании, для приобретения в ипотеку «двушки» вМосквес первоначальным взносом от 30 процентов требуется минимальный доход от 563,8 тысячи рублей в месяц. Если кредит оформляется по программе семейной ипотеки, минимальный размер зарплаты должен составлять не меньше 238 тысяч рублей для однокомнатной и 428,2 тысячи рублей для двухкомнатной квартиры. Ранее россиянамдали совет, как скопить деньги на первоначальный взнос по ипотеке. Инвесторы советуют потенциальным заемщикам откладывать с зарплаты по 30 тысяч рублей ежемесячно и рассмотреть подработку в сервисах такси, курьерской доставки и моментальной помощи. Помимо накоплений, следует класть деньги на банковский депозит. Полагаться только на это неэффективно: часть взноса можнозакрытьза счет материнского капитала или взять кредит под залог имеющейся недвижимости.",1,economics,https://lenta.ru/news/2026/06/05/ipoteka-zarplata/
"Москвичам пообещали штурмующую температуру. В пятницу, 5 июня, температура в Москве может превысить 25-градусную отметку. Об этом вTelegram-канале сообщил главный специалист центра погоды «Фобос» Михаил Леус. Метеорологические условия в столице будет формировать периферия приближающегося с севера антициклона. «При переменной облачности осадков не ожидается, а температура пойдет на штурм 25-градусных отметок», — сообщил синоптик. В северной половине Подмосковья осадков не ожидается. На юге области и в Новой Москве после полудня возможны очаговые кратковременные дожди и грозы. Температура воздуха поднимется до плюс 24-26 градусов, по области — плюс 22-27 градусов. Ветер ожидается северо-восточный и будет дуть со скоростью 3-8 метров в секунду. Атмосферное давление будет меняться мало и составит 751 миллиметр ртутного столба, что выше нормы.",1,economics,https://lenta.ru/news/2026/06/05/moskvicham-poobeschali-shturmuyuschuyu-temperaturu/
"Минфин заявил о необходимости перехода к политике более предсказуемого рубля. Руководство министерства финансов считает целесообразным переход к политике более предсказуемого курса рубля. Об этом заявил глава ведомстваАнтон Силуановна деловом завтракеСберав ходе Петербургского международного экономического форума (ПМЭФ-2026). Его слова приводит корреспондент «Ленты.ру». В краткосрочной перспективе, пояснил он, необходимо найти баланс, который бы устраивал различные отрасли российской экономики и отвечал интересам как экспортеров, так и импортеров. Этому поспособствует в том числе более активное участие Минфина на валютном рынке, констатировал Силуанов. На этом фоне, понадеялся он, курс рубля станет более предсказуемым и оптимальным для российской экономики. В последнее время,отметилСилуанов, котировки нацвалюты были не вполне комфортными для ориентированных на внешние рынки компаний. «Сейчас мы пришли к тому, что понимаем, что нужно опять возвращаться к политике более предсказуемого курса рубля», — заключил глава ведомства.",1,economics,https://lenta.ru/news/2026/06/05/minfin-zayavil-o-neobhodimosti-perehoda-k-politike-bolee-predskazuemogo-rublya/
"Названа территория Земли с удвоенным темпом глобального потепления. Территория Арктики теплеет в два раза быстрее, чем Земля в целом. Территорию планеты с удвоенным темпом глобального потепления назвал министр по развитию Дальнего Востока и АрктикиАлексей Чекунковнасессии«Арктика для жизни: создание современной среды в опорных населенных пунктах», проходящей в рамках ПМЭФ. «Арктика теплеет в два раза быстрее, чем остальная планета. В результате тает лед и повышается уровень Мирового океана», — объяснил чиновник. В качестве примера последствий глобального потепления он привел Мальдивы, которые медленно уходят под воду. «Правительство Мальдив всерьез ищет, куда им переселить страну. Они утонут через пару десятилетий», — констатировал Чекунков. Он также отметил, что сотни миллионов людей, живущих в прибрежных городах по всему миру, в недалеком будущем могут столкнуться с радикальным ухудшением условий жизни из-за повышения уровня Мирового океана.",1,economics,https://lenta.ru/news/2026/06/05/nazvana-territoriya-zemli-s-udvoennym-tempom-globalnogo-potepleniya/
"Отсутствие дистанционной продажи алкоголя в России назвали нонсенсом. В современном мире отсутствие дистанционной продажи алкоголя — нонсенс, так как покупка спиртного через интернет предлагает иной формат с точки зрения скорости, удовлетворения потребностей, нежели традиционная розница. Об этом в интервью «Ленте.ру» во время ПМЭФ рассказал президент группы компаний Simple Максим Каширин. По словам эксперта, опыт всех стран мира показывает, что в онлайн уходят в основном за более премиальными продуктами. Покупать большие объемы алкоголя в Сети никто не пытается, потому что нет никакого смысла: быстрее его приобрести в ближайшем магазине. «Самый доступный способ приобретения алкоголя — это здесь и сейчас. Пришел, увидел, купил, ушел. Интернет — это сегодня заказал — завтра привезли. Это совсем другой формат с точки зрения скорости удовлетворения потребностей. Соответственно, это серьезное заблуждение, когда начинают говорить многие государственные мужи, что дистанционная торговля — это вред, это становится доступным алкоголь, это мы будем спаивать молодежь», — констатировал он.",1,economics,https://lenta.ru/news/2026/06/05/otsutstvie-distantsionnoy-prodazhi-alkogolya-v-rossii-nazvali-nonsensom/
"На ПМЭФ пожаловались на непьющих зумеров. Поколение зумеров не пьет алкоголь, но это временный фактор. На поведение молодежи пожаловался владелец и основной акционер группы компаний «Абрау-Дюрсо»Борис Титов, его словаприводитНСН. В рамках Петербургского международного экономического форума (ПМЭФ) Титов констатировал, что молодежь сейчас употребляет спиртное в более скромных объемах. «То, что сегодня зумеры не пьют алкоголь, это, конечно, факт, мы сегодня с этим сталкиваемся везде, на всех рынках. На восточных и западных. Это факт, но мы считаем, что это временный фактор, все равно культура виноделия... возьмет свое», — отметил он.",1,economics,https://lenta.ru/news/2026/06/05/na-pmef-pozhalovalis-na-nepyuschih-zumerov/
"В ЦБ заявили о неуместности разговоров о переохлаждении экономики. Безработица в России находится на исторически минимальном уровне, поэтому говорить об охлаждении экономики страны неуместно. Об этом на деловом завтракеСбербанкав рамках Петербургского международного экономического форума (ПМЭФ) заявил зампредседателяБанка РоссииАлексей Заботкин, сообщает корреспондент «Ленты.ру». О работе экономики в режиме управляемого охлаждениязаявилвице-премьерРФАлександр Новак. По его словам, к этому состоянию она перешла после периода бурного экономического роста, который фиксировался в предыдущие несколько лет. Представитель регулятора не согласился с подобной оценкой.",1,economics,https://lenta.ru/news/2026/06/05/v-tsb-zayavili-o-neumestnosti-razgovorov-o-pereohlazhdenii-ekonomiki/
"В России начался сезон змей. С наступлением лета в российских регионах активизировались змеи. Об этом в беседе с агентствомРИА Новостипредупредили специалистыстраховой компании «Росгосстрах». В России начинается сезон пресмыкающихся. Страховые случаи, связанные с укусами змей, уже были зафиксированы вТатарстане,Чувашии, Костромской и Нижегородской областях. В случае укуса змеи необходимо как можно скорее обратиться к врачу, напоминает начальник управления выплат по личному страхованию Полина Григорьева. Паниковать не стоит — нужно ограничить движение и не поднимать конечность, куда укусила рептилия, выше сердца. Также рекомендуется снять кольца, браслеты и другие предметы, которые могут сдавливать ткани и вызывать отек. Прижигать рану, накладывать жгут, делать разрез в месте укуса или отсасывать яд нельзя — это может только усугубить состояние пострадавшего. Чаще с жалобами на укусы змей обращаются женщины, с пресмыкающимися они сталкиваются на садовых участках, во время прогулки по лесу и сбора ягод. Самая крупная страховая выплата, по статистике компании, составила 45 тысяч рублей — такая сумма потребовалась для лечения последствий интоксикации.",1,economics,https://lenta.ru/news/2026/06/05/zmeya-season/
"Названы главные конкуренты российского вина. В 2026 году главным соперником в борьбе за кошельки россиян для отечественных производителей стали грузинские вина. Такого конкурента в интервью «Ленте.ру» во время ПМЭФ назвал президент группы компаний Simple Максим Каширин. По словам эксперта, после ослабления позиций напитков из Старого Света (например, Франция и Италия) на которые повлияли регуляторные действия российских властей, основным конкурентом для местных виноделов остаются коллеги из постсоветской страны. «Все конкурирует с Россией, грубо говоря. Просто мы где-то ставим запреты, где-то ставим ограничения, если мы говорим, например, про Старый Свет, и поэтому вина оттуда сейчас меньше могут конкурировать в силу техрегуляторных действий, которые государство предприняло. Грузинские вина остаются очень большим конкурентом российского вина. Вообще главный конкурент российских вин — это грузинские вина», — отметил он.",1,economics,https://lenta.ru/news/2026/06/05/nazvany-glavnye-konkurenty-rossiyskogo-vina/
"Германия решила заняться «боевым облаком» вместо нового истребителя. ВластиГерманиииФранциирешили прекратить совместный проект по созданию истребителя нового поколения Future Combat Air System (FCAS). Об этом со ссылкой на источники в правительстве ФРГ сообщило агентствоReuters. Предполагалось, что стоимость истребителя составит 100 миллиардов долларов, а самолет заменит французские Rafale, а также испанские и германские Typhoon. Ожидалось, что истребитель будет готов к 2040 году. Решение о закрытии проекта приняли канцлер ФРГФридрих Мерци президент ФранцииЭммануэль Макрон. Вместо этогоБерлинпредложил Франции иИспаниипродолжить совместную работу над Combat Cloud («боевым облаком»), которая предназначена для объединения в единую сеть самолетов, датчиков, радаров и беспилотников.",2,science,https://lenta.ru/news/2026/06/08/germaniya-reshila-zanyatsya-boevym-oblakom-vmesto-novogo-istrebitelya/
"В смартфонах Samsung нашли секретный режим. Компания Samsung внедрила новый адаптивный режим работы смартфона, объединяющий производительность и экономию батареи. Об этом заявил в соцсетиXизвестный инсайдер Ice Universe. Новый секретный режим появился в смартфонах корейского бренда у пользователей в Китае. Они нашли в настройках адаптивный режим, который работает на основе алгоритма, анализирующего особенности использования устройства и запоминающего привычки пользователя. В сообщении Ice Universe говорится, что новый режим может ускорить смартфон и продлить время автономной работы. Журналисты издания Android Authorityобъяснили, что в телефонах Samsung есть два профиля производительности — стандартный и облегченный. При активации первого режима телефон старается по возможности увеличивать мощность процессора в задачах, при включении второго — снизить производительность, тем самым сэкономив заряд аккумулятора. Скорее всего, новый адаптивный режим будет объединять преимущества обоих профилей.",2,science,https://lenta.ru/news/2026/06/08/samsung-secret/
Франция испытает аналог американской боевой системы Maven,2,science,https://lenta.ru/news/2026/06/08/frantsiya-ispytaet-analog-amerikanskoy-boevoy-sistemy-maven/
Для ВМФ России создали автономный боевой модуль ЗРК «Тор-М2КМ»,2,science,https://lenta.ru/news/2026/06/08/dlya-vmf-rossii-sozdali-avtonomnyy-boevoy-modul-zrk-tor-m2km/
На Западе оценили новые «глаза» ЗРПК «Тунгуска»,2,science,https://lenta.ru/news/2026/06/08/na-zapade-otsenili-novye-glaza-zrpk-tunguska/
Раскрыты подробности о новом российском АБМ «Тор-М2КМ»,2,science,https://lenta.ru/news/2026/06/08/raskryty-podrobnosti-o-novom-rossiyskom-abm-tor-m2km/
НАСА захотело отбуксировать Hubble,2,science,https://lenta.ru/news/2026/06/08/nasa-zahotelo-otbuksirovat-hubble/
Названы задачи Су-75 в ходе СВО,2,science,https://lenta.ru/news/2026/06/08/nazvany-zadachi-su-75-v-hode-svo/
"Врач предупредил об опасности тополиного пуха для двух категорий россиян. Тополиный пух может представлять серьезную опасность для здоровья, особенно для людей, страдающих аллергией и астмой, предупредил старший преподаватель кафедры хирургии медицинского факультета Государственного университета просвещения Александр Умнов. В интервью «Ленте.ру» он рассказал, что пух переносит микрочастицы пыльцы и городскую пыль, которые при попадании на слизистые способны вызвать тяжелые реакции. «Пух, по сути, является переносчиком микрочастиц пыльцы различных растений, которые очень часто являются аллергенами, и, конечно, всю городскую грязь и пыль тополиный пух переносит на себе. Попадая в глаза или в нос, он может вызвать раздражение, особенно у аллергиков, вплоть до ощущения сильного ожога», — пояснил врач. По его словам, у астматиков тополиный пух обостряет хронические заболевания и может вызывать удушающие приступы. Это особенно опасно, если под рукой нет ингалятора. У аллергиков попадание пуха на слизистую способно привести к отеку гортани с затруднением дыхания, сильному сухому кашлю, гнойным выделениям из носа, сухости в горле, боли в глазах, тошноте и рвоте.",2,science,https://lenta.ru/news/2026/06/08/vrach-predupredil-ob-opasnosti-topolinogo-puha-dlya-dvuh-kategoriy-rossiyan/
"Раскрыт неожиданный фактор повышения риска кариеса. Ученые Сеченовского университета выяснили, что некоторые лекарства для лечения сердечно-сосудистых заболеваний могут вызывать сильную сухость во рту и повышать риск кариеса и воспаления десен. Исследование провели на базе уникальной коллекции ротовой жидкости, отражающей состояние организма пациентов. Об этом «Ленте.ру» сообщили в пресс-службе университета. Анализ слюны показывает не только состояние полости рта, но и здоровье всего организма. По ее составу можно определить воспаление, повреждение сердца, легких и даже наличие вирусов, включая COVID-19. В исследовании участвовали 219 пациентов с гипертонией, ишемической болезнью сердца и другими кардиологическими заболеваниями. Ученые обнаружили, что чем больше сердечных препаратов принимает пациент, тем сильнее уменьшается объем слюны и повышается кислотность во рту. Наибольший эффект наблюдался у тех, кто одновременно принимал лекарства от давления и препараты для разжижения крови.",2,science,https://lenta.ru/news/2026/06/08/raskryt-neozhidannyy-faktor-povysheniya-riska-kariesa/
"Названа главная проблема дешевых компьютеров с Windows. Журналисты издания PCWorld назвали ограниченный объем оперативной памяти главной проблемой дешевых компьютеров на Windows. Материал опубликован насайтепортала. Редакция медиа изучила компьютер Dell XPS 13, который получил главную награду недавней выставки Computex. Модель вышла с высококачественным OLED-дисплеем и клавиатурой с подсветкой, но ради экономии в устройство поставили всего 8 гигабайт оперативной памяти. Именно этот компонент журналисты PCWorld назвали слабым местом аппарата. По словам авторов, Dell выпустила сравнительно недорогой девайс за 699 долларов (около 51 тысячи рублей), чтобы конкурировать с дешевым MacBook Neo, вышедшим в марте. Однако специалисты заявили, что для работы Windows такой запас оперативной памяти им кажется недостаточным. При этом конкурент наAppleблагодаря оптимизации macOS может работать с 8 гигабайтами памяти.",2,science,https://lenta.ru/news/2026/06/08/pc-trouble/
"В России разработали дробовое устройство для борьбы с дронами. Специалисты Центрального научно-исследовательского института точного машиностроения (ЦНИИточмаш, концерн «Калашников») разработали дробовое устройство для борьбы с беспилотными летательными аппаратами (БПЛА). Об этомсообщилапресс-служба концерна. Антидроновое устройство и специальные многопульные патроны отметили золотыми медалями Международной выставки изобретений и инноваций имени Славянова. Однозарядное изделие под патрон 12х70 предназначено для поражения малоразмерных низколетящих дронов. Компактное оружие весит 1,8 килограмма. Разработка состоит из приклада, спускового крючка и прицельных приспособлений.",2,science,https://lenta.ru/news/2026/06/08/v-rossii-razrabotali-drobovoe-ustroystvo-dlya-borby-s-dronami/
"В России предложили создать малую систему ПВО. Борьба с украинскими беспилотниками при помощи основной системы противовоздушной обороны (ПВО) — это «экономическое харакири». С предложением создать малую систему ПВО в беседе с «Царьградом»выступилвоенный экспертВладислав Шурыгин. Специалист заявил, что стране уже давно была нужна «стратегическая реформа» противовоздушной обороны. Он подчеркнул, что в России следует восстановить войска ПВО в качестве отдельного вида Вооруженных сил (ВС) наравне с беспилотными войсками. «При этом надо понимать, что у нас должна появиться наконец-то новая система ПВО, так называемая малая или местная противовоздушная оборона. Эта система должна быть соединена с основной, большой. Сегодня всем очевидно, что большая противовоздушная оборона в одиночку не справляется, и ракетами с дронами воевать бесполезно, потому что это называется из пушки по воробьям», — объяснил Шурыгин.",2,science,https://lenta.ru/news/2026/06/08/v-rossii-predlozhili-sozdat-maluyu-sistemu-pvo/
"В России объявили охоту на командные пункты запуска беспилотников ВСУ. Воздушно-космические силы (ВКС) Россииактивизировали удары по командным пунктам запуска и обслуживания беспилотных летательных аппаратов (БПЛА)Вооруженных силУкраины(ВСУ). Об этом газете «Известия»сообщилизнакомые с ситуацией источники. По данным издания, потенциальные цели для удара выявляют при помощи разведывательных беспилотников. Как пишет газета, поражение целей осуществляют бомбардировщикиСу-34, вооруженные фугасными авиабомбами с универсальными модулями планирования и коррекции (УМПК). «Такие бомбы можно запускать с расстояния в десятки километров от линии боевого соприкосновения», — заметил военный экспертЮрий Лямин.",2,science,https://lenta.ru/news/2026/06/08/v-rossii-ob-yavili-ohotu-na-komandnye-punkty-zapuska-bespilotnikov-vsu/
"Влияние Су-34 с «Сычами» на эффективность ВКС оценили. Модификации бомбардировщиков Су-34, которые начали оснащать подвесными разведывательными контейнерами УКР-РТ «Сыч», повысят эффективность разведывательно-ударного контура Воздушно-космических сил (ВКС) России. Влияние «Сычей» на выполнение задач оценилTelegram-канал «Военная хроника». «В отличие от таких бортов, как Ту-214Р, Су-34Р смогут примерно в полтора раза оперативнее прибывать на операционные направления барражирования и приступать к разведывательным действиям», — говорится в сообщении. Также автор отметил, что темпы серийного производства Су-34 остаются одними из наиболее высоких. УКР-РТ оснащен пассивными интерферометрическими фазированными антенными решетками. Они способны пеленговать любые типы радиоизлучающих целей и анализировать режимы их работы. Также «Сыч» может выдавать целеуказания для средств поражения. В частности, Су-34 с УКР-РТ, который работает на высоте более 12,5 километра, может «увидеть» радар зенитного комплекса Patriot на удалении до 500 километров.",2,science,https://lenta.ru/news/2026/06/08/vliyanie-su-34-s-sychami-na-effektivnost-vks-otsenili/
"Найдено средство для усиления эффективности терапии рака. Ученые из Университета Калифорнии вЛос-Анджелесеобнаружили, что креатин — популярная добавка среди спортсменов — может усиливать работу ключевых иммунных клеток, которые направляют атаку на раковые опухоли. Исследованиеопубликованов iScience. Команда показала, что креатин не только питает «киллерные» T-клетки, уже участвующие в борьбе с опухолями, но и активирует дендритные клетки — специализированные иммунные клетки, которые «обучают» T-клетки узнавать и атаковать рак. В экспериментах на мышах ежедневные инъекции креатина замедляли рост опухолей и усиливали активность этих клеток. Ученые выяснили, что креатин повышает уровень энергии внутри дендритных клеток и поддерживает сигнальные пути, необходимые для их активации. Благодаря этому клетки сохраняют стабильный «запас энергии» даже при конкуренции с быстро растущими опухолевыми клетками. Аналогичные эффекты были обнаружены и на человеческих клетках, используемых для создания дендритных вакцин против рака.",2,science,https://lenta.ru/news/2026/06/08/naydeno-sredstvo-dlya-usileniya-effektivnosti-terapii-raka/
"Перечислены причины отказа от iPhone. Пользователи iPhone начнут выбирать смартфоны на Android из-за упрощенной процедуры установки приложений и желания сэкономить. Об этомсообщаетиздание BGR. Журналисты портала перечислили причины, по которым определенная часть пользователей смартфонов Apple начнет переходить на устройства на базе Android. Авторы отметили, что обычно конкурентные модели на операционной системе (ОС) от Google отличаются более доступной ценой. «Некоторые телефоны на Android стоят значительно дешевле других, потому что существует гораздо более широкий ассортимент устройств, работающих под управлением этой ОС», — подчеркнули специалисты. Причиной для отказа от iPhone назвали возможность глубокой настройки Android — по сравнению с ограничениями iOS. Также на смартфоны Apple тяжелее устанавливать приложения в обход официального магазина, чем на Android. Кроме того, в материале говорится, что многие люди хотят попробовать новые дизайны телефонов — например, складной форм-фактор.",2,science,https://lenta.ru/news/2026/06/08/iphone-bye/
"Российский «Адмирал Нахимов» приготовили к противостоянию с авианосным соединением. После модернизации российский тяжелый атомный ракетный крейсер (ТАРКР) «Адмирал Нахимов» сможет противостоять авианосному соединению, считает обозревательРИА НовостиАндрей Коц. По его данным, модернизация фактически превратила ТАРКР в новый корабль с радикально увеличенной боевой мощью, который сможет выступать носителем гиперзвукового оружия и играть роль ведущего корабля с сильной противовоздушной и противолодочной обороной. Как утверждает автор, «Адмирал Нахимов» станет ключевым элементом морской стратегии Военно-морского флота (ВМФ) России. «Этому крейсеру по силам в одиночку противостоять авианосному соединению вероятного противника», — заключает Коц.",2,science,https://lenta.ru/news/2026/06/08/rossiyskiy-admiral-nahimov-prigotovili-k-protivostoyaniyu-s-avianosnym-soedineniem/
"Российские Су-34 получили «Сычей». Бомбардировщики Су-34 Воздушно-космических сил (ВКС) России начали оснащать подвесными разведывательными контейнерами УКР-РТ «Сыч». На соответствующий снимок обратил вниманиеTelegram-канал «Военный осведомитель». На фотографии штаба вооруженных сил Франции, которая демонстрирует полет российского самолета в сопровождении французского Rafale, можно заметить контейнер на центральном пилоне Су-34. Отмечается, что «Сыч» предназначен для пассивной радиотехнической разведки. Контейнер способен обнаруживать, пеленговать и классифицировать режимы работы радиоизлучающей аппаратуры противника. «Сыч» фиксирует работу наземных и корабельных радиолокационных станций, радаров самолетов, а также средств связи и активных головок самонаведения ракет. Информацию, которую получает УКР-РТ, в реальном времени передают другим самолетам.",2,science,https://lenta.ru/news/2026/06/08/rossiyskie-su-34-poluchili-sychey/
"«Может по дороге блуждать». В зоне СВО нашли деталь новой ракеты ВСУ. Что о ней известно и кто мог поставить Киеву это оружие. Украинамогла получитьотСШАновые крылатые ракеты AGM-188A Rusty Dagger («Ржавый кинжал»). Вывод об этом был сделан после найденной в зоне специальной военной операции (СВО) особой CRPA-антенны. Такие антенны устанавливают на беспилотниках и ракетах, что позволяет им принимать сигналы спутников в обход помех. При осмотре компонента неизвестной ракетыВооруженных сил Украины(ВСУ) российские бойцы заметили уникальный CAGE-код, который присваивают работающим с правительством США поставщикам. Разработчиком антенны оказалась компания Zone 5 Technologies, являющаяся частью американской программы Extended Range Attack Munitions (ERAM), которая была запущена специально для поддержки Украины. В России предположили, что найденная антенна принадлежит давно обещаннойКиевукрылатой ракете AGM-188A, так что нельзя исключать, что Украина, наконец, получила партию «Ржавых кинжалов».",2,science,https://lenta.ru/news/2026/06/08/v-zone-svo-nashli-antennu-neizvestnoy-rakety-vsu-detal-mozhet-prinadlezhat-deshevoy-amerikanskoy-rakete-rzhavyy-kinzhal/
"Найден способ остановить развитие диабета первого типа. Ученые из Медицинского университета Южной Каролины разработали новый метод лечения, который смог полностью обратить недавно возникший тип 1 диабета у мышей. Исследованиеопубликованов Molecular Therapy (MT). Команда использовала мезенхимальные стволовые клетки (MSCs), которые естественно помогают восстанавливать ткани и регулируют иммунную систему. Ученые модифицировали эти клетки, добавив белок alpha-1 антитрипсин (AAT), который защищает от воспаления. Полученные AAT-MSCs одновременно защищают оставшиеся клетки поджелудочной железы, производящие инсулин, и «обучают» иммунную систему не атаковать их. Исследователи обнаружили, что терапия усиливает количество «миротворческих» T-регуляторных клеток, которые защищают поджелудочную, и снижает активность атакующих CD8+ клеток. При этом эффект сохраняется надолго, даже когда сами стволовые клетки исчезают из организма через несколько часов или дней.",2,science,https://lenta.ru/news/2026/06/08/nayden-sposob-ostanovit-razvitie-diabeta-pervogo-tipa/
"Военный высказался о переданных Киеву ракетах «Ржавый кинжал». ПереданныеВооруженным силамУкраины(ВСУ) крылатые ракеты AGM-188A Rusty Dagger («Ржавый кинжал»), которые разработала американская компания Zone 5 Technologies, могут плутать в пути, допустил военный эксперт, капитан первого ранга запасаВасилий Дандыкин. Об этом специалист рассказал в беседе с «Лентой.ру». «Если [ракета была разработана] специально для Украины, то она может по дороге блудить. Может быть, где-нибудь упадет вЭстониии так далее. Потому что, как правило, товар, который делают не для себя, уступает качеством», — отметил Дандыкин. Также военный специалист предположил, что дальность ракеты составляет 500-600 километров.",2,science,https://lenta.ru/news/2026/06/08/voennyy-vyskazalsya-o-peredannyh-kievu-raketah-rzhavyy-kinzhal/
